date,category,category_label,value
2000-01-04,D0,D0 Abnormally dry,33.08880529
2000-01-11,D0,D0 Abnormally dry,75.40989677
2000-01-18,D0,D0 Abnormally dry,80.91350314
2000-01-25,D0,D0 Abnormally dry,75.83504174
2000-02-01,D0,D0 Abnormally dry,67.46254199
2000-02-08,D0,D0 Abnormally dry,62.77447729
2000-02-15,D0,D0 Abnormally dry,50.538476
2000-02-22,D0,D0 Abnormally dry,33.33502634
2000-02-29,D0,D0 Abnormally dry,26.45248271
2000-03-07,D0,D0 Abnormally dry,22.56223047
2000-03-14,D0,D0 Abnormally dry,14.34123169
2000-03-21,D0,D0 Abnormally dry,13.78270717
2000-03-28,D0,D0 Abnormally dry,10.79959478
2000-04-04,D0,D0 Abnormally dry,9.517085734
2000-04-11,D0,D0 Abnormally dry,9.377133842
2000-04-18,D0,D0 Abnormally dry,11.77919445
2000-04-25,D0,D0 Abnormally dry,9.846342843
2000-05-02,D0,D0 Abnormally dry,9.484890575
2000-05-09,D0,D0 Abnormally dry,9.299049794
2000-05-16,D0,D0 Abnormally dry,10.73869408
2000-05-23,D0,D0 Abnormally dry,10.79747495
2000-05-30,D0,D0 Abnormally dry,8.886004382
2000-06-06,D0,D0 Abnormally dry,15.02522628
2000-06-13,D0,D0 Abnormally dry,28.05434483
2000-06-20,D0,D0 Abnormally dry,36.5568574
2000-06-27,D0,D0 Abnormally dry,36.16389634
2000-07-04,D0,D0 Abnormally dry,45.97388018
2000-07-11,D0,D0 Abnormally dry,40.17725034
2000-07-18,D0,D0 Abnormally dry,50.09398075
2000-07-25,D0,D0 Abnormally dry,55.40987701
2000-08-01,D0,D0 Abnormally dry,56.09716358
2000-08-08,D0,D0 Abnormally dry,56.96259714
2000-08-15,D0,D0 Abnormally dry,45.61303432
2000-08-22,D0,D0 Abnormally dry,37.86778255
2000-08-29,D0,D0 Abnormally dry,43.36229322
2000-09-05,D0,D0 Abnormally dry,39.16120427
2000-09-12,D0,D0 Abnormally dry,38.04522477
2000-09-19,D0,D0 Abnormally dry,38.44888734
2000-09-26,D0,D0 Abnormally dry,39.26386922
2000-10-03,D0,D0 Abnormally dry,37.23559781
2000-10-10,D0,D0 Abnormally dry,38.57189563
2000-10-17,D0,D0 Abnormally dry,36.02208957
2000-10-24,D0,D0 Abnormally dry,40.47732668
2000-10-31,D0,D0 Abnormally dry,29.38144348
2000-11-07,D0,D0 Abnormally dry,23.31005166
2000-11-14,D0,D0 Abnormally dry,11.80293815
2000-11-21,D0,D0 Abnormally dry,11.99752835
2000-11-28,D0,D0 Abnormally dry,11.94881148
2000-12-05,D0,D0 Abnormally dry,9.396028436
2000-12-12,D0,D0 Abnormally dry,9.075864793
2000-12-19,D0,D0 Abnormally dry,7.041860002
2000-12-26,D0,D0 Abnormally dry,6.12692916
2001-01-02,D0,D0 Abnormally dry,13.35788204
2001-01-09,D0,D0 Abnormally dry,20.373642
2001-01-16,D0,D0 Abnormally dry,11.9024108
2001-01-23,D0,D0 Abnormally dry,14.04716276
2001-01-30,D0,D0 Abnormally dry,13.63022616
2001-02-06,D0,D0 Abnormally dry,17.2121622
2001-02-13,D0,D0 Abnormally dry,16.44727641
2001-02-20,D0,D0 Abnormally dry,14.97471636
2001-02-27,D0,D0 Abnormally dry,15.4546829
2001-03-06,D0,D0 Abnormally dry,15.33683798
2001-03-13,D0,D0 Abnormally dry,15.78557241
2001-03-20,D0,D0 Abnormally dry,17.11392909
2001-03-27,D0,D0 Abnormally dry,17.11740887
2001-04-03,D0,D0 Abnormally dry,16.86706427
2001-04-10,D0,D0 Abnormally dry,11.85374143
2001-04-17,D0,D0 Abnormally dry,13.32665452
2001-04-24,D0,D0 Abnormally dry,12.93937678
2001-05-01,D0,D0 Abnormally dry,12.91849812
2001-05-08,D0,D0 Abnormally dry,12.89913423
2001-05-15,D0,D0 Abnormally dry,11.27695672
2001-05-22,D0,D0 Abnormally dry,11.27695672
2001-05-29,D0,D0 Abnormally dry,11.27695672
2001-06-05,D0,D0 Abnormally dry,14.27642829
2001-06-12,D0,D0 Abnormally dry,17.20914789
2001-06-19,D0,D0 Abnormally dry,32.0734335
2001-06-26,D0,D0 Abnormally dry,29.8036985
2001-07-03,D0,D0 Abnormally dry,34.76389811
2001-07-10,D0,D0 Abnormally dry,14.44194222
2001-07-17,D0,D0 Abnormally dry,13.78414498
2001-07-24,D0,D0 Abnormally dry,14.52798484
2001-07-31,D0,D0 Abnormally dry,14.50884607
2001-08-07,D0,D0 Abnormally dry,15.0692016
2001-08-14,D0,D0 Abnormally dry,13.83953401
2001-08-21,D0,D0 Abnormally dry,11.65452969
2001-08-28,D0,D0 Abnormally dry,12.88100152
2001-09-04,D0,D0 Abnormally dry,12.8484423
2001-09-11,D0,D0 Abnormally dry,21.28250775
2001-09-18,D0,D0 Abnormally dry,21.13840843
2001-09-25,D0,D0 Abnormally dry,20.73772492
2001-10-02,D0,D0 Abnormally dry,20.70048668
2001-10-09,D0,D0 Abnormally dry,20.70048668
2001-10-16,D0,D0 Abnormally dry,21.50885982
2001-10-23,D0,D0 Abnormally dry,20.77627854
2001-10-30,D0,D0 Abnormally dry,23.76493403
2001-11-06,D0,D0 Abnormally dry,26.96597256
2001-11-13,D0,D0 Abnormally dry,26.91764488
2001-11-20,D0,D0 Abnormally dry,26.90612578
2001-11-27,D0,D0 Abnormally dry,26.76434865
2001-12-04,D0,D0 Abnormally dry,28.20593229
2001-12-11,D0,D0 Abnormally dry,27.45502148
2001-12-18,D0,D0 Abnormally dry,26.02744247
2001-12-25,D0,D0 Abnormally dry,24.95182089
2002-01-01,D0,D0 Abnormally dry,25.39659722
2002-01-08,D0,D0 Abnormally dry,31.57810962
2002-01-15,D0,D0 Abnormally dry,41.38916966
2002-01-22,D0,D0 Abnormally dry,44.39482791
2002-01-29,D0,D0 Abnormally dry,43.75434328
2002-02-05,D0,D0 Abnormally dry,42.6006398
2002-02-12,D0,D0 Abnormally dry,47.12079146
2002-02-19,D0,D0 Abnormally dry,41.19490926
2002-02-26,D0,D0 Abnormally dry,43.86403358
2002-03-05,D0,D0 Abnormally dry,44.23319486
2002-03-12,D0,D0 Abnormally dry,17.69859739
2002-03-19,D0,D0 Abnormally dry,22.70397699
2002-03-26,D0,D0 Abnormally dry,21.97628862
2002-04-02,D0,D0 Abnormally dry,19.58971513
2002-04-09,D0,D0 Abnormally dry,17.49471211
2002-04-16,D0,D0 Abnormally dry,14.20455498
2002-04-23,D0,D0 Abnormally dry,10.90686108
2002-04-30,D0,D0 Abnormally dry,10.72733593
2002-05-07,D0,D0 Abnormally dry,10.48727482
2002-05-14,D0,D0 Abnormally dry,10.12651944
2002-05-21,D0,D0 Abnormally dry,10.13729331
2002-05-28,D0,D0 Abnormally dry,16.76809777
2002-06-04,D0,D0 Abnormally dry,13.98324367
2002-06-11,D0,D0 Abnormally dry,13.89963444
2002-06-18,D0,D0 Abnormally dry,10.50334585
2002-06-25,D0,D0 Abnormally dry,11.73238546
2002-07-02,D0,D0 Abnormally dry,11.45896398
2002-07-09,D0,D0 Abnormally dry,11.48382495
2002-07-16,D0,D0 Abnormally dry,9.786498588
2002-07-23,D0,D0 Abnormally dry,9.137657011
2002-07-30,D0,D0 Abnormally dry,9.293076707
2002-08-06,D0,D0 Abnormally dry,9.894631588
2002-08-13,D0,D0 Abnormally dry,9.803149228
2002-08-20,D0,D0 Abnormally dry,10.64077318
2002-08-27,D0,D0 Abnormally dry,10.66206353
2002-09-03,D0,D0 Abnormally dry,10.49850201
2002-09-10,D0,D0 Abnormally dry,9.356028006
2002-09-17,D0,D0 Abnormally dry,9.046303864
2002-09-24,D0,D0 Abnormally dry,8.985401767
2002-10-01,D0,D0 Abnormally dry,10.06784272
2002-10-08,D0,D0 Abnormally dry,6.966926598
2002-10-15,D0,D0 Abnormally dry,7.039726346
2002-10-22,D0,D0 Abnormally dry,6.709821003
2002-10-29,D0,D0 Abnormally dry,7.089938398
2002-11-05,D0,D0 Abnormally dry,7.703613971
2002-11-12,D0,D0 Abnormally dry,18.50680513
2002-11-19,D0,D0 Abnormally dry,18.1917372
2002-11-26,D0,D0 Abnormally dry,18.20621516
2002-12-03,D0,D0 Abnormally dry,18.46844073
2002-12-10,D0,D0 Abnormally dry,14.13983284
2002-12-17,D0,D0 Abnormally dry,8.217031315
2002-12-24,D0,D0 Abnormally dry,5.945303747
2002-12-31,D0,D0 Abnormally dry,6.40000445
2003-01-07,D0,D0 Abnormally dry,6.095017243
2003-01-14,D0,D0 Abnormally dry,6.225393553
2003-01-21,D0,D0 Abnormally dry,6.191789728
2003-01-28,D0,D0 Abnormally dry,9.639666504
2003-02-04,D0,D0 Abnormally dry,10.05941072
2003-02-11,D0,D0 Abnormally dry,8.343812701
2003-02-18,D0,D0 Abnormally dry,5.912805586
2003-02-25,D0,D0 Abnormally dry,6.130621432
2003-03-04,D0,D0 Abnormally dry,6.624995893
2003-03-11,D0,D0 Abnormally dry,10.53202133
2003-03-18,D0,D0 Abnormally dry,9.088497334
2003-03-25,D0,D0 Abnormally dry,9.172389066
2003-04-01,D0,D0 Abnormally dry,12.00260992
2003-04-08,D0,D0 Abnormally dry,11.76653775
2003-04-15,D0,D0 Abnormally dry,8.129260687
2003-04-22,D0,D0 Abnormally dry,7.338135119
2003-04-29,D0,D0 Abnormally dry,5.467513401
2003-05-06,D0,D0 Abnormally dry,3.53226526
2003-05-13,D0,D0 Abnormally dry,3.333708857
2003-05-20,D0,D0 Abnormally dry,6.050710952
2003-05-27,D0,D0 Abnormally dry,5.656434038
2003-06-03,D0,D0 Abnormally dry,6.208680753
2003-06-10,D0,D0 Abnormally dry,7.344723069
2003-06-17,D0,D0 Abnormally dry,6.430818645
2003-06-24,D0,D0 Abnormally dry,5.217752083
2003-07-01,D0,D0 Abnormally dry,6.355198716
2003-07-08,D0,D0 Abnormally dry,7.213644693
2003-07-15,D0,D0 Abnormally dry,7.76330138
2003-07-22,D0,D0 Abnormally dry,5.609033667
2003-07-29,D0,D0 Abnormally dry,2.797086564
2003-08-05,D0,D0 Abnormally dry,2.658390428
2003-08-12,D0,D0 Abnormally dry,2.806641825
2003-08-19,D0,D0 Abnormally dry,2.252582787
2003-08-26,D0,D0 Abnormally dry,2.257130766
2003-09-02,D0,D0 Abnormally dry,0.970570848
2003-09-09,D0,D0 Abnormally dry,4.786889708
2003-09-16,D0,D0 Abnormally dry,5.256056726
2003-09-23,D0,D0 Abnormally dry,5.142230374
2003-09-30,D0,D0 Abnormally dry,6.675291326
2003-10-07,D0,D0 Abnormally dry,6.510728738
2003-10-14,D0,D0 Abnormally dry,16.13543054
2003-10-21,D0,D0 Abnormally dry,15.27004416
2003-10-28,D0,D0 Abnormally dry,16.42390701
2003-11-04,D0,D0 Abnormally dry,13.37415241
2003-11-11,D0,D0 Abnormally dry,9.956411343
2003-11-18,D0,D0 Abnormally dry,11.5901789
2003-11-25,D0,D0 Abnormally dry,11.6535525
2003-12-02,D0,D0 Abnormally dry,12.22732396
2003-12-09,D0,D0 Abnormally dry,10.98155992
2003-12-16,D0,D0 Abnormally dry,10.33924363
2003-12-23,D0,D0 Abnormally dry,9.881329664
2003-12-30,D0,D0 Abnormally dry,9.489822391
2004-01-06,D0,D0 Abnormally dry,9.179973771
2004-01-13,D0,D0 Abnormally dry,8.885051843
2004-01-20,D0,D0 Abnormally dry,8.887057444
2004-01-27,D0,D0 Abnormally dry,11.08228438
2004-02-03,D0,D0 Abnormally dry,10.31969837
2004-02-10,D0,D0 Abnormally dry,10.2728506
2004-02-17,D0,D0 Abnormally dry,9.656185282
2004-02-24,D0,D0 Abnormally dry,8.918332947
2004-03-02,D0,D0 Abnormally dry,8.929338416
2004-03-09,D0,D0 Abnormally dry,8.051787109
2004-03-16,D0,D0 Abnormally dry,8.051787109
2004-03-23,D0,D0 Abnormally dry,5.22912821
2004-03-30,D0,D0 Abnormally dry,8.075130073
2004-04-06,D0,D0 Abnormally dry,12.21189419
2004-04-13,D0,D0 Abnormally dry,18.26586967
2004-04-20,D0,D0 Abnormally dry,18.26586967
2004-04-27,D0,D0 Abnormally dry,18.39157752
2004-05-04,D0,D0 Abnormally dry,15.81729271
2004-05-11,D0,D0 Abnormally dry,15.79058587
2004-05-18,D0,D0 Abnormally dry,15.79058587
2004-05-25,D0,D0 Abnormally dry,15.49589418
2004-06-01,D0,D0 Abnormally dry,14.47219738
2004-06-08,D0,D0 Abnormally dry,14.13631327
2004-06-15,D0,D0 Abnormally dry,13.73939364
2004-06-22,D0,D0 Abnormally dry,11.20827927
2004-06-29,D0,D0 Abnormally dry,14.89407177
2004-07-06,D0,D0 Abnormally dry,14.55667032
2004-07-13,D0,D0 Abnormally dry,13.83501852
2004-07-20,D0,D0 Abnormally dry,13.76237005
2004-07-27,D0,D0 Abnormally dry,15.95944753
2004-08-03,D0,D0 Abnormally dry,15.02132895
2004-08-10,D0,D0 Abnormally dry,14.94929307
2004-08-17,D0,D0 Abnormally dry,15.80642897
2004-08-24,D0,D0 Abnormally dry,14.34216867
2004-08-31,D0,D0 Abnormally dry,15.89087275
2004-09-07,D0,D0 Abnormally dry,15.95233862
2004-09-14,D0,D0 Abnormally dry,16.21613703
2004-09-21,D0,D0 Abnormally dry,16.43999445
2004-09-28,D0,D0 Abnormally dry,15.62709691
2004-10-05,D0,D0 Abnormally dry,14.69157563
2004-10-12,D0,D0 Abnormally dry,14.75796698
2004-10-19,D0,D0 Abnormally dry,14.43149836
2004-10-26,D0,D0 Abnormally dry,16.5982076
2004-11-02,D0,D0 Abnormally dry,18.82559819
2004-11-09,D0,D0 Abnormally dry,18.40151888
2004-11-16,D0,D0 Abnormally dry,16.7298459
2004-11-23,D0,D0 Abnormally dry,17.35305416
2004-11-30,D0,D0 Abnormally dry,21.38063806
2004-12-07,D0,D0 Abnormally dry,21.51585571
2004-12-14,D0,D0 Abnormally dry,20.42397049
2004-12-21,D0,D0 Abnormally dry,20.52613414
2004-12-28,D0,D0 Abnormally dry,18.72015271
2005-01-04,D0,D0 Abnormally dry,18.47032082
2005-01-11,D0,D0 Abnormally dry,21.1740709
2005-01-18,D0,D0 Abnormally dry,19.86436499
2005-01-25,D0,D0 Abnormally dry,19.9732242
2005-02-01,D0,D0 Abnormally dry,20.26481027
2005-02-08,D0,D0 Abnormally dry,21.16024316
2005-02-15,D0,D0 Abnormally dry,29.55275569
2005-02-22,D0,D0 Abnormally dry,30.81211053
2005-03-01,D0,D0 Abnormally dry,30.28600268
2005-03-08,D0,D0 Abnormally dry,29.68326964
2005-03-15,D0,D0 Abnormally dry,29.954569
2005-03-22,D0,D0 Abnormally dry,29.37225335
2005-03-29,D0,D0 Abnormally dry,27.8254629
2005-04-05,D0,D0 Abnormally dry,26.9744827
2005-04-12,D0,D0 Abnormally dry,22.87402515
2005-04-19,D0,D0 Abnormally dry,22.45885496
2005-04-26,D0,D0 Abnormally dry,21.63813636
2005-05-03,D0,D0 Abnormally dry,21.0653556
2005-05-10,D0,D0 Abnormally dry,18.43231451
2005-05-17,D0,D0 Abnormally dry,17.14335247
2005-05-24,D0,D0 Abnormally dry,17.2693219
2005-05-31,D0,D0 Abnormally dry,17.2693219
2005-06-07,D0,D0 Abnormally dry,15.88285608
2005-06-14,D0,D0 Abnormally dry,14.11662189
2005-06-21,D0,D0 Abnormally dry,13.87577461
2005-06-28,D0,D0 Abnormally dry,14.32810072
2005-07-05,D0,D0 Abnormally dry,20.35662842
2005-07-12,D0,D0 Abnormally dry,20.2803595
2005-07-19,D0,D0 Abnormally dry,20.28482809
2005-07-26,D0,D0 Abnormally dry,32.42281553
2005-08-02,D0,D0 Abnormally dry,32.43871384
2005-08-09,D0,D0 Abnormally dry,30.06726125
2005-08-16,D0,D0 Abnormally dry,21.02306892
2005-08-23,D0,D0 Abnormally dry,20.35001006
2005-08-30,D0,D0 Abnormally dry,20.89593135
2005-09-06,D0,D0 Abnormally dry,20.56916665
2005-09-13,D0,D0 Abnormally dry,20.56916665
2005-09-20,D0,D0 Abnormally dry,20.35485522
2005-09-27,D0,D0 Abnormally dry,20.28138948
2005-10-04,D0,D0 Abnormally dry,20.35342869
2005-10-11,D0,D0 Abnormally dry,20.67260185
2005-10-18,D0,D0 Abnormally dry,20.91055433
2005-10-25,D0,D0 Abnormally dry,23.7823945
2005-11-01,D0,D0 Abnormally dry,24.95507916
2005-11-08,D0,D0 Abnormally dry,24.93634005
2005-11-15,D0,D0 Abnormally dry,24.93634005
2005-11-22,D0,D0 Abnormally dry,24.93634005
2005-11-29,D0,D0 Abnormally dry,31.27018356
2005-12-06,D0,D0 Abnormally dry,27.81910778
2005-12-13,D0,D0 Abnormally dry,30.97274696
2005-12-20,D0,D0 Abnormally dry,29.87706813
2005-12-27,D0,D0 Abnormally dry,29.50276138
2006-01-03,D0,D0 Abnormally dry,30.24624409
2006-01-10,D0,D0 Abnormally dry,26.86415827
2006-01-17,D0,D0 Abnormally dry,18.87566572
2006-01-24,D0,D0 Abnormally dry,19.14330148
2006-01-31,D0,D0 Abnormally dry,16.96217631
2006-02-07,D0,D0 Abnormally dry,15.55548649
2006-02-14,D0,D0 Abnormally dry,16.00578177
2006-02-21,D0,D0 Abnormally dry,16.37661575
2006-02-28,D0,D0 Abnormally dry,18.20955515
2006-03-07,D0,D0 Abnormally dry,17.34005134
2006-03-14,D0,D0 Abnormally dry,14.27064334
2006-03-21,D0,D0 Abnormally dry,14.46006561
2006-03-28,D0,D0 Abnormally dry,12.50659791
2006-04-04,D0,D0 Abnormally dry,9.003895051
2006-04-11,D0,D0 Abnormally dry,9.352157481
2006-04-18,D0,D0 Abnormally dry,9.401311964
2006-04-25,D0,D0 Abnormally dry,8.474379756
2006-05-02,D0,D0 Abnormally dry,9.585493004
2006-05-09,D0,D0 Abnormally dry,9.665628314
2006-05-16,D0,D0 Abnormally dry,9.304360181
2006-05-23,D0,D0 Abnormally dry,8.650287205
2006-05-30,D0,D0 Abnormally dry,11.34908816
2006-06-06,D0,D0 Abnormally dry,9.305919312
2006-06-13,D0,D0 Abnormally dry,8.23560064
2006-06-20,D0,D0 Abnormally dry,8.23560064
2006-06-27,D0,D0 Abnormally dry,6.039515181
2006-07-04,D0,D0 Abnormally dry,6.148052653
2006-07-11,D0,D0 Abnormally dry,6.325673017
2006-07-18,D0,D0 Abnormally dry,5.982814544
2006-07-25,D0,D0 Abnormally dry,5.982814544
2006-08-01,D0,D0 Abnormally dry,10.93418996
2006-08-08,D0,D0 Abnormally dry,15.45053406
2006-08-15,D0,D0 Abnormally dry,14.450129
2006-08-22,D0,D0 Abnormally dry,15.11592824
2006-08-29,D0,D0 Abnormally dry,16.16489219
2006-09-05,D0,D0 Abnormally dry,16.94867556
2006-09-12,D0,D0 Abnormally dry,16.99025166
2006-09-19,D0,D0 Abnormally dry,18.09332335
2006-09-26,D0,D0 Abnormally dry,22.55916351
2006-10-03,D0,D0 Abnormally dry,22.52444851
2006-10-10,D0,D0 Abnormally dry,18.51765959
2006-10-17,D0,D0 Abnormally dry,18.65351811
2006-10-24,D0,D0 Abnormally dry,18.65351811
2006-10-31,D0,D0 Abnormally dry,17.134423
2006-11-07,D0,D0 Abnormally dry,17.02568733
2006-11-14,D0,D0 Abnormally dry,17.02568733
2006-11-21,D0,D0 Abnormally dry,18.63748408
2006-11-28,D0,D0 Abnormally dry,18.86164237
2006-12-05,D0,D0 Abnormally dry,28.07165699
2006-12-12,D0,D0 Abnormally dry,29.9585871
2006-12-19,D0,D0 Abnormally dry,34.19394831
2006-12-26,D0,D0 Abnormally dry,33.87965753
2007-01-02,D0,D0 Abnormally dry,26.92764346
2007-01-09,D0,D0 Abnormally dry,30.24027727
2007-01-16,D0,D0 Abnormally dry,27.66790574
2007-01-23,D0,D0 Abnormally dry,24.69956222
2007-01-30,D0,D0 Abnormally dry,27.0070488
2007-02-06,D0,D0 Abnormally dry,33.6496319
2007-02-13,D0,D0 Abnormally dry,34.04139875
2007-02-20,D0,D0 Abnormally dry,34.51002247
2007-02-27,D0,D0 Abnormally dry,34.5067897
2007-03-06,D0,D0 Abnormally dry,33.55532822
2007-03-13,D0,D0 Abnormally dry,31.53992073
2007-03-20,D0,D0 Abnormally dry,33.51835328
2007-03-27,D0,D0 Abnormally dry,12.80284116
2007-04-03,D0,D0 Abnormally dry,15.59099502
2007-04-10,D0,D0 Abnormally dry,11.66247112
2007-04-17,D0,D0 Abnormally dry,10.19088712
2007-04-24,D0,D0 Abnormally dry,11.55683343
2007-05-01,D0,D0 Abnormally dry,11.10663775
2007-05-08,D0,D0 Abnormally dry,10.52423161
2007-05-15,D0,D0 Abnormally dry,9.772324945
2007-05-22,D0,D0 Abnormally dry,8.887068019
2007-05-29,D0,D0 Abnormally dry,9.052779428
2007-06-05,D0,D0 Abnormally dry,9.052779428
2007-06-12,D0,D0 Abnormally dry,9.005114476
2007-06-19,D0,D0 Abnormally dry,10.57773882
2007-06-26,D0,D0 Abnormally dry,10.52286395
2007-07-03,D0,D0 Abnormally dry,10.34043134
2007-07-10,D0,D0 Abnormally dry,10.5233491
2007-07-17,D0,D0 Abnormally dry,10.71095413
2007-07-24,D0,D0 Abnormally dry,10.86437569
2007-07-31,D0,D0 Abnormally dry,10.78692014
2007-08-07,D0,D0 Abnormally dry,9.95242597
2007-08-14,D0,D0 Abnormally dry,10.01212146
2007-08-21,D0,D0 Abnormally dry,13.29430266
2007-08-28,D0,D0 Abnormally dry,12.57578915
2007-09-04,D0,D0 Abnormally dry,12.07296146
2007-09-11,D0,D0 Abnormally dry,11.6840976
2007-09-18,D0,D0 Abnormally dry,13.02631511
2007-09-25,D0,D0 Abnormally dry,13.18310073
2007-10-02,D0,D0 Abnormally dry,11.04146971
2007-10-09,D0,D0 Abnormally dry,11.01804583
2007-10-16,D0,D0 Abnormally dry,12.51701198
2007-10-23,D0,D0 Abnormally dry,12.99251682
2007-10-30,D0,D0 Abnormally dry,12.52403915
2007-11-06,D0,D0 Abnormally dry,13.85407195
2007-11-13,D0,D0 Abnormally dry,17.44224611
2007-11-20,D0,D0 Abnormally dry,17.64755292
2007-11-27,D0,D0 Abnormally dry,14.44918609
2007-12-04,D0,D0 Abnormally dry,22.4857846
2007-12-11,D0,D0 Abnormally dry,20.61808242
2007-12-18,D0,D0 Abnormally dry,19.04425094
2007-12-25,D0,D0 Abnormally dry,19.04588208
2008-01-01,D0,D0 Abnormally dry,19.04588208
2008-01-08,D0,D0 Abnormally dry,20.5843028
2008-01-15,D0,D0 Abnormally dry,19.96653302
2008-01-22,D0,D0 Abnormally dry,19.98114699
2008-01-29,D0,D0 Abnormally dry,27.34088178
2008-02-05,D0,D0 Abnormally dry,27.63619272
2008-02-12,D0,D0 Abnormally dry,35.17025365
2008-02-19,D0,D0 Abnormally dry,35.14682977
2008-02-26,D0,D0 Abnormally dry,29.92489586
2008-03-04,D0,D0 Abnormally dry,27.62384381
2008-03-11,D0,D0 Abnormally dry,27.28274149
2008-03-18,D0,D0 Abnormally dry,23.75951834
2008-03-25,D0,D0 Abnormally dry,25.12305582
2008-04-01,D0,D0 Abnormally dry,24.11606193
2008-04-08,D0,D0 Abnormally dry,26.52806071
2008-04-15,D0,D0 Abnormally dry,27.13630429
2008-04-22,D0,D0 Abnormally dry,27.13630429
2008-04-29,D0,D0 Abnormally dry,38.12273335
2008-05-06,D0,D0 Abnormally dry,38.94691713
2008-05-13,D0,D0 Abnormally dry,38.93728738
2008-05-20,D0,D0 Abnormally dry,39.23225742
2008-05-27,D0,D0 Abnormally dry,32.01225396
2008-06-03,D0,D0 Abnormally dry,29.17796403
2008-06-10,D0,D0 Abnormally dry,29.61653335
2008-06-17,D0,D0 Abnormally dry,22.11003065
2008-06-24,D0,D0 Abnormally dry,21.80001983
2008-07-01,D0,D0 Abnormally dry,23.63690151
2008-07-08,D0,D0 Abnormally dry,25.37595989
2008-07-15,D0,D0 Abnormally dry,25.42612205
2008-07-22,D0,D0 Abnormally dry,25.78413718
2008-07-29,D0,D0 Abnormally dry,19.58240496
2008-08-05,D0,D0 Abnormally dry,20.92885423
2008-08-12,D0,D0 Abnormally dry,21.29109483
2008-08-19,D0,D0 Abnormally dry,21.14111296
2008-08-26,D0,D0 Abnormally dry,20.95372189
2008-09-02,D0,D0 Abnormally dry,19.75857818
2008-09-09,D0,D0 Abnormally dry,21.2118044
2008-09-16,D0,D0 Abnormally dry,22.18951376
2008-09-23,D0,D0 Abnormally dry,21.44044477
2008-09-30,D0,D0 Abnormally dry,21.44044477
2008-10-07,D0,D0 Abnormally dry,22.41010061
2008-10-14,D0,D0 Abnormally dry,21.59814422
2008-10-21,D0,D0 Abnormally dry,23.70413546
2008-10-28,D0,D0 Abnormally dry,23.68673882
2008-11-04,D0,D0 Abnormally dry,24.3953451
2008-11-11,D0,D0 Abnormally dry,24.57497479
2008-11-18,D0,D0 Abnormally dry,36.94708499
2008-11-25,D0,D0 Abnormally dry,36.94708499
2008-12-02,D0,D0 Abnormally dry,39.43393767
2008-12-09,D0,D0 Abnormally dry,39.10834568
2008-12-16,D0,D0 Abnormally dry,37.57173892
2008-12-23,D0,D0 Abnormally dry,35.65965584
2008-12-30,D0,D0 Abnormally dry,30.76262831
2009-01-06,D0,D0 Abnormally dry,28.65566068
2009-01-13,D0,D0 Abnormally dry,28.9672436
2009-01-20,D0,D0 Abnormally dry,28.9672436
2009-01-27,D0,D0 Abnormally dry,29.65014278
2009-02-03,D0,D0 Abnormally dry,29.72860672
2009-02-10,D0,D0 Abnormally dry,34.78432398
2009-02-17,D0,D0 Abnormally dry,34.51245118
2009-02-24,D0,D0 Abnormally dry,34.39314997
2009-03-03,D0,D0 Abnormally dry,34.09999024
2009-03-10,D0,D0 Abnormally dry,37.37853906
2009-03-17,D0,D0 Abnormally dry,36.15261065
2009-03-24,D0,D0 Abnormally dry,34.86717069
2009-03-31,D0,D0 Abnormally dry,35.40786999
2009-04-07,D0,D0 Abnormally dry,36.20304422
2009-04-14,D0,D0 Abnormally dry,41.60185602
2009-04-21,D0,D0 Abnormally dry,43.54564219
2009-04-28,D0,D0 Abnormally dry,43.39374283
2009-05-05,D0,D0 Abnormally dry,41.0001211
2009-05-12,D0,D0 Abnormally dry,36.42294048
2009-05-19,D0,D0 Abnormally dry,34.95984653
2009-05-26,D0,D0 Abnormally dry,29.44501435
2009-06-02,D0,D0 Abnormally dry,29.30157283
2009-06-09,D0,D0 Abnormally dry,29.32601586
2009-06-16,D0,D0 Abnormally dry,28.74246277
2009-06-23,D0,D0 Abnormally dry,28.32532856
2009-06-30,D0,D0 Abnormally dry,29.8685008
2009-07-07,D0,D0 Abnormally dry,26.13544737
2009-07-14,D0,D0 Abnormally dry,26.34597178
2009-07-21,D0,D0 Abnormally dry,26.34597178
2009-07-28,D0,D0 Abnormally dry,24.74257091
2009-08-04,D0,D0 Abnormally dry,32.29033098
2009-08-11,D0,D0 Abnormally dry,33.33934385
2009-08-18,D0,D0 Abnormally dry,32.82246018
2009-08-25,D0,D0 Abnormally dry,29.66141661
2009-09-01,D0,D0 Abnormally dry,36.04884317
2009-09-08,D0,D0 Abnormally dry,36.68782901
2009-09-15,D0,D0 Abnormally dry,35.34715041
2009-09-22,D0,D0 Abnormally dry,31.64449316
2009-09-29,D0,D0 Abnormally dry,30.92967027
2009-10-06,D0,D0 Abnormally dry,27.20343824
2009-10-13,D0,D0 Abnormally dry,25.75811686
2009-10-20,D0,D0 Abnormally dry,27.80777489
2009-10-27,D0,D0 Abnormally dry,23.85438919
2009-11-03,D0,D0 Abnormally dry,20.02781887
2009-11-10,D0,D0 Abnormally dry,22.88866417
2009-11-17,D0,D0 Abnormally dry,22.11223374
2009-11-24,D0,D0 Abnormally dry,23.07093577
2009-12-01,D0,D0 Abnormally dry,23.6409219
